HOURBEGINNING_TIME,JCPL
24-SEP-2021 12:00:00,$29.87
24-SEP-2021 11:00:00,$29.92
24-SEP-2021 10:00:00,$29.96
24-SEP-2021 09:00:00,$29.62
24-SEP-2021 08:00:00,$30.12
24-SEP-2021 07:00:00,$32.51
24-SEP-2021 06:00:00,$33.75
24-SEP-2021 05:00:00,$28.22
24-SEP-2021 04:00:00,$26.69
24-SEP-2021 03:00:00,$26.54
24-SEP-2021 02:00:00,$27.52
24-SEP-2021 01:00:00,$29.01
24-SEP-2021 00:00:00,$30.77
23-SEP-2021 23:00:00,$30.41
23-SEP-2021 22:00:00,$32.23
23-SEP-2021 21:00:00,$33.78
23-SEP-2021 20:00:00,$39.83
23-SEP-2021 19:00:00,$48.58
23-SEP-2021 18:00:00,$40.91
23-SEP-2021 17:00:00,$45.42
23-SEP-2021 16:00:00,$41.35
23-SEP-2021 15:00:00,$40.44
23-SEP-2021 14:00:00,$39.11
23-SEP-2021 13:00:00,$50.97
23-SEP-2021 12:00:00,$41.77
23-SEP-2021 11:00:00,$38.67
23-SEP-2021 10:00:00,$41.59
23-SEP-2021 09:00:00,$47.79
23-SEP-2021 08:00:00,$39.54
23-SEP-2021 07:00:00,$41.36
23-SEP-2021 06:00:00,$38.05
23-SEP-2021 05:00:00,$31.10
23-SEP-2021 04:00:00,$29.18
23-SEP-2021 03:00:00,$30.10
23-SEP-2021 02:00:00,$30.49
23-SEP-2021 01:00:00,$30.82
23-SEP-2021 00:00:00,$34.31
22-SEP-2021 23:00:00,$40.82
22-SEP-2021 22:00:00,$37.11
22-SEP-2021 21:00:00,$45.38
22-SEP-2021 20:00:00,$42.47
22-SEP-2021 19:00:00,$52.70
22-SEP-2021 18:00:00,$49.00
22-SEP-2021 17:00:00,$52.98
22-SEP-2021 16:00:00,$48.18
22-SEP-2021 15:00:00,$66.11
22-SEP-2021 14:00:00,$50.65
22-SEP-2021 13:00:00,$51.32
22-SEP-2021 12:00:00,$47.59
22-SEP-2021 11:00:00,$43.98
22-SEP-2021 10:00:00,$41.30
22-SEP-2021 09:00:00,$49.60
22-SEP-2021 08:00:00,$52.76
22-SEP-2021 07:00:00,$49.90
22-SEP-2021 06:00:00,$48.66
22-SEP-2021 05:00:00,$32.33
22-SEP-2021 04:00:00,$33.55
22-SEP-2021 03:00:00,$31.18
22-SEP-2021 02:00:00,$31.66
22-SEP-2021 01:00:00,$35.48
22-SEP-2021 00:00:00,$33.62
21-SEP-2021 23:00:00,$35.51
21-SEP-2021 22:00:00,$36.84
21-SEP-2021 21:00:00,$37.86
21-SEP-2021 20:00:00,$47.22
21-SEP-2021 19:00:00,$58.16
21-SEP-2021 18:00:00,$44.11
21-SEP-2021 17:00:00,$41.81
21-SEP-2021 16:00:00,$45.41
21-SEP-2021 15:00:00,$44.87
21-SEP-2021 14:00:00,$43.33
21-SEP-2021 13:00:00,$40.02
21-SEP-2021 12:00:00,$37.26
21-SEP-2021 11:00:00,$34.18
21-SEP-2021 10:00:00,$32.48
21-SEP-2021 09:00:00,$32.76
21-SEP-2021 08:00:00,$34.53
21-SEP-2021 07:00:00,$37.85
21-SEP-2021 06:00:00,$36.12
21-SEP-2021 05:00:00,$31.77
21-SEP-2021 04:00:00,$31.44
21-SEP-2021 03:00:00,$31.04
21-SEP-2021 02:00:00,$31.92
21-SEP-2021 01:00:00,$32.18
21-SEP-2021 00:00:00,$32.57
20-SEP-2021 23:00:00,$32.74
20-SEP-2021 22:00:00,$32.84
20-SEP-2021 21:00:00,$35.11
20-SEP-2021 20:00:00,$40.00
20-SEP-2021 19:00:00,$47.45
20-SEP-2021 18:00:00,$39.48
20-SEP-2021 17:00:00,$43.29
20-SEP-2021 16:00:00,$54.90
20-SEP-2021 15:00:00,$44.20
20-SEP-2021 14:00:00,$41.98
20-SEP-2021 13:00:00,$39.83
20-SEP-2021 12:00:00,$42.82
20-SEP-2021 11:00:00,$38.57
20-SEP-2021 10:00:00,$34.73
20-SEP-2021 09:00:00,$35.77
20-SEP-2021 08:00:00,$36.31
20-SEP-2021 07:00:00,$34.61
20-SEP-2021 06:00:00,$35.41
20-SEP-2021 05:00:00,$33.43
20-SEP-2021 04:00:00,$32.72
20-SEP-2021 03:00:00,$32.88
20-SEP-2021 02:00:00,$32.71
20-SEP-2021 01:00:00,$32.74
20-SEP-2021 00:00:00,$32.77
19-SEP-2021 23:00:00,$33.72
19-SEP-2021 22:00:00,$34.55
19-SEP-2021 21:00:00,$39.11
19-SEP-2021 20:00:00,$45.82
19-SEP-2021 19:00:00,$48.49
19-SEP-2021 18:00:00,$53.09
19-SEP-2021 17:00:00,$58.61
19-SEP-2021 16:00:00,$51.72
19-SEP-2021 15:00:00,$47.99
19-SEP-2021 14:00:00,$36.94
19-SEP-2021 13:00:00,$38.58
19-SEP-2021 12:00:00,$34.80
19-SEP-2021 11:00:00,$33.11
19-SEP-2021 10:00:00,$32.88
19-SEP-2021 09:00:00,$32.58
19-SEP-2021 08:00:00,$32.20
19-SEP-2021 07:00:00,$32.30
19-SEP-2021 06:00:00,$33.08
19-SEP-2021 05:00:00,$32.78
19-SEP-2021 04:00:00,$33.10
19-SEP-2021 03:00:00,$34.14
19-SEP-2021 02:00:00,$35.58
19-SEP-2021 01:00:00,$36.60
19-SEP-2021 00:00:00,$49.48
18-SEP-2021 23:00:00,$39.45
18-SEP-2021 22:00:00,$42.71
18-SEP-2021 21:00:00,$44.01
18-SEP-2021 20:00:00,$58.19
18-SEP-2021 19:00:00,$55.49
18-SEP-2021 18:00:00,$64.99
18-SEP-2021 17:00:00,$117.79
18-SEP-2021 16:00:00,$108.80
18-SEP-2021 15:00:00,$117.65
18-SEP-2021 14:00:00,$71.87
18-SEP-2021 13:00:00,$61.14
18-SEP-2021 12:00:00,$88.14
18-SEP-2021 11:00:00,$86.62
18-SEP-2021 10:00:00,$50.50
18-SEP-2021 09:00:00,$52.26
18-SEP-2021 08:00:00,$39.49
18-SEP-2021 07:00:00,$36.54
18-SEP-2021 06:00:00,$40.30
18-SEP-2021 05:00:00,$36.79
18-SEP-2021 04:00:00,$36.46
18-SEP-2021 03:00:00,$37.80
18-SEP-2021 02:00:00,$45.86
18-SEP-2021 01:00:00,$43.61
18-SEP-2021 00:00:00,$42.95
17-SEP-2021 23:00:00,$52.65
17-SEP-2021 22:00:00,$49.93
17-SEP-2021 21:00:00,$42.39
17-SEP-2021 20:00:00,$46.95
17-SEP-2021 19:00:00,$50.93
17-SEP-2021 18:00:00,$52.58
17-SEP-2021 17:00:00,$64.49
17-SEP-2021 16:00:00,$74.22
17-SEP-2021 15:00:00,$53.39
17-SEP-2021 14:00:00,$58.00
17-SEP-2021 13:00:00,$78.93
17-SEP-2021 12:00:00,$50.08
17-SEP-2021 11:00:00,$48.12
17-SEP-2021 10:00:00,$55.58
17-SEP-2021 09:00:00,$64.28
17-SEP-2021 08:00:00,$55.91
17-SEP-2021 07:00:00,$50.70
17-SEP-2021 06:00:00,$54.47
17-SEP-2021 05:00:00,$38.30
17-SEP-2021 04:00:00,$36.71
17-SEP-2021 03:00:00,$37.01
17-SEP-2021 02:00:00,$37.11
17-SEP-2021 01:00:00,$39.60
17-SEP-2021 00:00:00,$43.42
16-SEP-2021 23:00:00,$49.45
16-SEP-2021 22:00:00,$50.73
16-SEP-2021 21:00:00,$56.90
16-SEP-2021 20:00:00,$69.37
16-SEP-2021 19:00:00,$70.23
16-SEP-2021 18:00:00,$58.47
16-SEP-2021 17:00:00,$59.27
16-SEP-2021 16:00:00,$73.41
16-SEP-2021 15:00:00,$64.07
16-SEP-2021 14:00:00,$63.22
16-SEP-2021 13:00:00,$79.19
16-SEP-2021 12:00:00,$67.51
16-SEP-2021 11:00:00,$57.46
16-SEP-2021 10:00:00,$58.75
16-SEP-2021 09:00:00,$52.92
16-SEP-2021 08:00:00,$52.20
16-SEP-2021 07:00:00,$48.25
16-SEP-2021 06:00:00,$55.08
16-SEP-2021 05:00:00,$43.38
16-SEP-2021 04:00:00,$37.31
16-SEP-2021 03:00:00,$37.39
16-SEP-2021 02:00:00,$38.72
16-SEP-2021 01:00:00,$45.62
16-SEP-2021 00:00:00,$44.36
15-SEP-2021 23:00:00,$41.72
15-SEP-2021 22:00:00,$48.09
15-SEP-2021 21:00:00,$56.70
15-SEP-2021 20:00:00,$59.96
15-SEP-2021 19:00:00,$64.05
15-SEP-2021 18:00:00,$65.05
15-SEP-2021 17:00:00,$97.46
15-SEP-2021 16:00:00,$80.55
15-SEP-2021 15:00:00,$75.52
15-SEP-2021 14:00:00,$77.93
15-SEP-2021 13:00:00,$82.59
15-SEP-2021 12:00:00,$73.22
15-SEP-2021 11:00:00,$65.28
15-SEP-2021 10:00:00,$57.00
15-SEP-2021 09:00:00,$55.25
15-SEP-2021 08:00:00,$51.38
15-SEP-2021 07:00:00,$48.28
15-SEP-2021 06:00:00,$63.53
15-SEP-2021 05:00:00,$51.62
15-SEP-2021 04:00:00,$37.15
15-SEP-2021 03:00:00,$36.02
15-SEP-2021 02:00:00,$39.56
15-SEP-2021 01:00:00,$42.97
15-SEP-2021 00:00:00,$43.73
14-SEP-2021 23:00:00,$49.00
14-SEP-2021 22:00:00,$49.50
14-SEP-2021 21:00:00,$55.99
14-SEP-2021 20:00:00,$61.72
14-SEP-2021 19:00:00,$55.83
14-SEP-2021 18:00:00,$57.62
14-SEP-2021 17:00:00,$69.48
14-SEP-2021 16:00:00,$79.54
14-SEP-2021 15:00:00,$76.34
14-SEP-2021 14:00:00,$84.29
14-SEP-2021 13:00:00,$99.66
14-SEP-2021 12:00:00,$61.42
14-SEP-2021 11:00:00,$55.34
14-SEP-2021 10:00:00,$44.24
14-SEP-2021 09:00:00,$42.10
14-SEP-2021 08:00:00,$36.53
14-SEP-2021 07:00:00,$41.45
14-SEP-2021 06:00:00,$46.56
14-SEP-2021 05:00:00,$33.68
14-SEP-2021 04:00:00,$30.70
14-SEP-2021 03:00:00,$30.33
14-SEP-2021 02:00:00,$30.90
14-SEP-2021 01:00:00,$32.20
14-SEP-2021 00:00:00,$34.12
13-SEP-2021 23:00:00,$33.82
13-SEP-2021 22:00:00,$40.51
13-SEP-2021 21:00:00,$50.01
13-SEP-2021 20:00:00,$56.94
13-SEP-2021 19:00:00,$76.54
13-SEP-2021 18:00:00,$57.05
13-SEP-2021 17:00:00,$77.45
13-SEP-2021 16:00:00,$61.07
13-SEP-2021 15:00:00,$64.29
13-SEP-2021 14:00:00,$53.43
13-SEP-2021 13:00:00,$46.72
13-SEP-2021 12:00:00,$47.18
13-SEP-2021 11:00:00,$48.42
13-SEP-2021 10:00:00,$40.55
13-SEP-2021 09:00:00,$39.41
13-SEP-2021 08:00:00,$38.82
13-SEP-2021 07:00:00,$34.52
13-SEP-2021 06:00:00,$35.05
13-SEP-2021 05:00:00,$30.95
13-SEP-2021 04:00:00,$29.25
13-SEP-2021 03:00:00,$29.76
13-SEP-2021 02:00:00,$31.40
13-SEP-2021 01:00:00,$32.11
13-SEP-2021 00:00:00,$33.44
12-SEP-2021 23:00:00,$32.62
12-SEP-2021 22:00:00,$32.64
12-SEP-2021 21:00:00,$37.31
12-SEP-2021 20:00:00,$48.26
12-SEP-2021 19:00:00,$44.61
12-SEP-2021 18:00:00,$47.44
12-SEP-2021 17:00:00,$54.98
12-SEP-2021 16:00:00,$48.54
12-SEP-2021 15:00:00,$43.19
12-SEP-2021 14:00:00,$43.91
12-SEP-2021 13:00:00,$32.90
12-SEP-2021 12:00:00,$31.30
12-SEP-2021 11:00:00,$29.53
12-SEP-2021 10:00:00,$27.63
12-SEP-2021 09:00:00,$26.34
12-SEP-2021 08:00:00,$26.33
12-SEP-2021 07:00:00,$26.02
12-SEP-2021 06:00:00,$27.31
12-SEP-2021 05:00:00,$28.40
12-SEP-2021 04:00:00,$26.73
12-SEP-2021 03:00:00,$28.37
12-SEP-2021 02:00:00,$29.03
12-SEP-2021 01:00:00,$29.36
12-SEP-2021 00:00:00,$32.43
11-SEP-2021 23:00:00,$30.60
11-SEP-2021 22:00:00,$31.47
11-SEP-2021 21:00:00,$35.40
11-SEP-2021 20:00:00,$37.67
11-SEP-2021 19:00:00,$39.26
11-SEP-2021 18:00:00,$46.50
11-SEP-2021 17:00:00,$50.30
11-SEP-2021 16:00:00,$40.39
11-SEP-2021 15:00:00,$31.09
11-SEP-2021 14:00:00,$33.96
11-SEP-2021 13:00:00,$36.00
11-SEP-2021 12:00:00,$32.39
11-SEP-2021 11:00:00,$31.79
11-SEP-2021 10:00:00,$31.68
11-SEP-2021 09:00:00,$29.35
11-SEP-2021 08:00:00,$28.45
11-SEP-2021 07:00:00,$29.29
11-SEP-2021 06:00:00,$29.98
11-SEP-2021 05:00:00,$29.41
11-SEP-2021 04:00:00,$28.97
11-SEP-2021 03:00:00,$28.66
11-SEP-2021 02:00:00,$29.50
11-SEP-2021 01:00:00,$30.59
11-SEP-2021 00:00:00,$29.33
10-SEP-2021 23:00:00,$30.50
10-SEP-2021 22:00:00,$33.20
10-SEP-2021 21:00:00,$31.28
10-SEP-2021 20:00:00,$38.63
10-SEP-2021 19:00:00,$41.07
10-SEP-2021 18:00:00,$62.86
10-SEP-2021 17:00:00,$62.77
10-SEP-2021 16:00:00,$44.33
10-SEP-2021 15:00:00,$41.58
10-SEP-2021 14:00:00,$41.22
10-SEP-2021 13:00:00,$35.76
10-SEP-2021 12:00:00,$32.14
10-SEP-2021 11:00:00,$30.87
10-SEP-2021 10:00:00,$30.09
10-SEP-2021 09:00:00,$30.30
10-SEP-2021 08:00:00,$31.47
10-SEP-2021 07:00:00,$33.46
10-SEP-2021 06:00:00,$44.41
10-SEP-2021 05:00:00,$30.91
10-SEP-2021 04:00:00,$29.53
10-SEP-2021 03:00:00,$29.30
10-SEP-2021 02:00:00,$29.70
10-SEP-2021 01:00:00,$31.26
10-SEP-2021 00:00:00,$33.63
09-SEP-2021 23:00:00,$32.55
09-SEP-2021 22:00:00,$33.98
09-SEP-2021 21:00:00,$36.48
09-SEP-2021 20:00:00,$42.90
09-SEP-2021 19:00:00,$52.53
09-SEP-2021 18:00:00,$63.68
09-SEP-2021 17:00:00,$53.92
09-SEP-2021 16:00:00,$44.04
09-SEP-2021 15:00:00,$43.90
09-SEP-2021 14:00:00,$43.56
09-SEP-2021 13:00:00,$45.68
09-SEP-2021 12:00:00,$46.03
09-SEP-2021 11:00:00,$41.86
09-SEP-2021 10:00:00,$41.88
09-SEP-2021 09:00:00,$50.69
09-SEP-2021 08:00:00,$37.57
09-SEP-2021 07:00:00,$44.35
09-SEP-2021 06:00:00,$46.55
09-SEP-2021 05:00:00,$36.55
09-SEP-2021 04:00:00,$30.82
09-SEP-2021 03:00:00,$31.15
09-SEP-2021 02:00:00,$31.59
09-SEP-2021 01:00:00,$35.04
09-SEP-2021 00:00:00,$48.59
08-SEP-2021 23:00:00,$41.82
08-SEP-2021 22:00:00,$39.96
08-SEP-2021 21:00:00,$32.94
08-SEP-2021 20:00:00,$50.00
08-SEP-2021 19:00:00,$39.64
08-SEP-2021 18:00:00,$68.35
08-SEP-2021 17:00:00,$111.16
08-SEP-2021 16:00:00,$73.73
08-SEP-2021 15:00:00,$89.57
08-SEP-2021 14:00:00,$48.24
08-SEP-2021 13:00:00,$57.63
08-SEP-2021 12:00:00,$54.41
08-SEP-2021 11:00:00,$43.54
08-SEP-2021 10:00:00,$41.35
08-SEP-2021 09:00:00,$34.51
08-SEP-2021 08:00:00,$32.86
08-SEP-2021 07:00:00,$34.35
08-SEP-2021 06:00:00,$39.60
08-SEP-2021 05:00:00,$28.83
08-SEP-2021 04:00:00,$26.92
08-SEP-2021 03:00:00,$26.49
08-SEP-2021 02:00:00,$26.42
08-SEP-2021 01:00:00,$28.28
08-SEP-2021 00:00:00,$33.34
07-SEP-2021 23:00:00,$32.65
07-SEP-2021 22:00:00,$35.68
07-SEP-2021 21:00:00,$37.76
07-SEP-2021 20:00:00,$53.88
07-SEP-2021 19:00:00,$46.47
07-SEP-2021 18:00:00,$77.03
07-SEP-2021 17:00:00,$114.50
07-SEP-2021 16:00:00,$50.22
07-SEP-2021 15:00:00,$46.59
07-SEP-2021 14:00:00,$53.61
07-SEP-2021 13:00:00,$37.10
07-SEP-2021 12:00:00,$37.26
07-SEP-2021 11:00:00,$34.70
07-SEP-2021 10:00:00,$31.32
07-SEP-2021 09:00:00,$30.09
07-SEP-2021 08:00:00,$28.14
07-SEP-2021 07:00:00,$27.96
07-SEP-2021 06:00:00,$27.68
07-SEP-2021 05:00:00,$25.69
07-SEP-2021 04:00:00,$23.08
07-SEP-2021 03:00:00,$23.43
07-SEP-2021 02:00:00,$24.58
07-SEP-2021 01:00:00,$26.60
07-SEP-2021 00:00:00,$28.72
06-SEP-2021 23:00:00,$28.04
06-SEP-2021 22:00:00,$27.82
06-SEP-2021 21:00:00,$27.78
06-SEP-2021 20:00:00,$32.88
06-SEP-2021 19:00:00,$36.80
06-SEP-2021 18:00:00,$37.00
06-SEP-2021 17:00:00,$59.63
06-SEP-2021 16:00:00,$73.59
06-SEP-2021 15:00:00,$37.86
06-SEP-2021 14:00:00,$31.78
06-SEP-2021 13:00:00,$35.50
06-SEP-2021 12:00:00,$34.15
06-SEP-2021 11:00:00,$30.94
06-SEP-2021 10:00:00,$26.70
06-SEP-2021 09:00:00,$25.73
06-SEP-2021 08:00:00,$23.98
06-SEP-2021 07:00:00,$24.69
06-SEP-2021 06:00:00,$28.13
06-SEP-2021 05:00:00,$27.85
06-SEP-2021 04:00:00,$25.32
06-SEP-2021 03:00:00,$24.40
06-SEP-2021 02:00:00,$26.10
06-SEP-2021 01:00:00,$25.30
06-SEP-2021 00:00:00,$26.61
05-SEP-2021 23:00:00,$30.63
05-SEP-2021 22:00:00,$30.88
05-SEP-2021 21:00:00,$26.04
05-SEP-2021 20:00:00,$31.05
05-SEP-2021 19:00:00,$33.65
05-SEP-2021 18:00:00,$31.03
05-SEP-2021 17:00:00,$37.55
05-SEP-2021 16:00:00,$27.89
05-SEP-2021 15:00:00,$26.69
05-SEP-2021 14:00:00,$27.02
05-SEP-2021 13:00:00,$28.11
05-SEP-2021 12:00:00,$30.36
05-SEP-2021 11:00:00,$32.30
05-SEP-2021 10:00:00,$28.16
05-SEP-2021 09:00:00,$26.52
05-SEP-2021 08:00:00,$25.79
05-SEP-2021 07:00:00,$24.61
05-SEP-2021 06:00:00,$26.81
05-SEP-2021 05:00:00,$26.94
05-SEP-2021 04:00:00,$26.14
05-SEP-2021 03:00:00,$27.31
05-SEP-2021 02:00:00,$29.61
05-SEP-2021 01:00:00,$29.44
05-SEP-2021 00:00:00,$27.62
04-SEP-2021 23:00:00,$32.60
04-SEP-2021 22:00:00,$36.85
04-SEP-2021 21:00:00,$31.95
04-SEP-2021 20:00:00,$48.16
04-SEP-2021 19:00:00,$35.30
04-SEP-2021 18:00:00,$42.96
04-SEP-2021 17:00:00,$51.34
04-SEP-2021 16:00:00,$57.93
04-SEP-2021 15:00:00,$33.60
04-SEP-2021 14:00:00,$31.82
04-SEP-2021 13:00:00,$27.14
04-SEP-2021 12:00:00,$24.98
04-SEP-2021 11:00:00,$24.56
04-SEP-2021 10:00:00,$25.10
04-SEP-2021 09:00:00,$26.73
04-SEP-2021 08:00:00,$26.57
04-SEP-2021 07:00:00,$26.63
04-SEP-2021 06:00:00,$26.81
04-SEP-2021 05:00:00,$26.11
04-SEP-2021 04:00:00,$26.16
04-SEP-2021 03:00:00,$26.84
04-SEP-2021 02:00:00,$27.18
04-SEP-2021 01:00:00,$26.68
04-SEP-2021 00:00:00,$27.13
03-SEP-2021 23:00:00,$31.80
03-SEP-2021 22:00:00,$33.81
03-SEP-2021 21:00:00,$30.47
03-SEP-2021 20:00:00,$45.46
03-SEP-2021 19:00:00,$32.82
03-SEP-2021 18:00:00,$41.95
03-SEP-2021 17:00:00,$37.02
03-SEP-2021 16:00:00,$36.56
03-SEP-2021 15:00:00,$38.79
03-SEP-2021 14:00:00,$36.71
03-SEP-2021 13:00:00,$36.47
03-SEP-2021 12:00:00,$33.56
03-SEP-2021 11:00:00,$29.87
03-SEP-2021 10:00:00,$28.46
03-SEP-2021 09:00:00,$28.15
03-SEP-2021 08:00:00,$27.81
03-SEP-2021 07:00:00,$27.68
03-SEP-2021 06:00:00,$28.88
03-SEP-2021 05:00:00,$27.68
03-SEP-2021 04:00:00,$26.35
03-SEP-2021 03:00:00,$26.58
03-SEP-2021 02:00:00,$27.20
03-SEP-2021 01:00:00,$28.58
03-SEP-2021 00:00:00,$29.12
02-SEP-2021 23:00:00,$27.51
02-SEP-2021 22:00:00,$29.46
02-SEP-2021 21:00:00,$30.99
02-SEP-2021 20:00:00,$37.34
02-SEP-2021 19:00:00,$38.24
02-SEP-2021 18:00:00,$52.49
02-SEP-2021 17:00:00,$49.86
02-SEP-2021 16:00:00,$44.85
02-SEP-2021 15:00:00,$64.06
02-SEP-2021 14:00:00,$42.74
02-SEP-2021 13:00:00,$44.86
02-SEP-2021 12:00:00,$34.09
02-SEP-2021 11:00:00,$31.02
02-SEP-2021 10:00:00,$30.21
02-SEP-2021 09:00:00,$28.23
02-SEP-2021 08:00:00,$27.24
02-SEP-2021 07:00:00,$27.32
02-SEP-2021 06:00:00,$27.64
02-SEP-2021 05:00:00,$26.84
02-SEP-2021 04:00:00,$25.13
02-SEP-2021 03:00:00,$24.51
02-SEP-2021 02:00:00,$25.75
02-SEP-2021 01:00:00,$26.31
02-SEP-2021 00:00:00,$27.07
01-SEP-2021 23:00:00,$25.33
01-SEP-2021 22:00:00,$26.84
