日期,时间,气温℃,地面风速m/s,风向°,地表水平辐射W/m^2,直接辐射W/m^2,散射辐射W/m^2
2021/1/1,0:00:00,-0.9440979,2.646950228,203.8421021,0,0,0
2021/1/1,1:00:00,-1.548712158,2.505930489,202.2107239,0,0,0
2021/1/1,2:00:00,-1.808111572,2.136029046,202.6940918,0,0,0
2021/1/1,3:00:00,-2.139013672,2.063258689,202.6161194,0,0,0
2021/1/1,4:00:00,-2.14041748,1.969471165,196.2893066,0,0,0
2021/1/1,5:00:00,-4.167181396,2.174024317,184.6649017,0,0,0
2021/1/1,6:00:00,-4.303656006,1.851513536,176.7404327,0,0,0
2021/1/1,7:00:00,-4.290808105,1.648795385,165.4680786,0,0,0
2021/1/1,8:00:00,-3.564001465,1.672534358,139.3340912,13.88732639,8.048984352,13.36414241
2021/1/1,9:00:00,-1.59229126,1.2147518,110.468689,104.5070486,147.508524,79.33215374
2021/1/1,10:00:00,0.513757324,1.766358407,90.24024963,223.7852778,318.1126479,129.1296652
2021/1/1,11:00:00,1.230554199,1.804494618,48.0632019,299.8734722,351.7533521,163.8649394
2021/1/1,12:00:00,1.574304199,2.315916281,60.19884109,334.2247569,349.237015,183.3857283
2021/1/1,13:00:00,1.789422607,1.75498403,50.47680664,326.1350694,326.5418339,185.6488992
2021/1/1,14:00:00,1.436364746,1.950815926,52.55802917,123.7575347,18.53507428,116.6824105
2021/1/1,15:00:00,1.239129639,2.177019871,57.33701324,78.18552083,12.84446911,74.46460653
2021/1/1,16:00:00,1.092645264,2.235286067,71.38734436,25.33277778,4.397275793,24.62737052
2021/1/1,17:00:00,0.112145996,1.434973283,102.8378143,2.292083333,0.219262622,2.277831263
2021/1/1,18:00:00,-0.072241211,1.956489968,84.52216339,0,0,0
2021/1/1,19:00:00,-0.050085449,2.857733596,91.37522125,0,0,0
2021/1/1,20:00:00,-0.099401855,2.285492602,101.220993,0,0,0
2021/1/1,21:00:00,-0.075109863,2.284499623,96.85658264,0,0,0
2021/1/1,22:00:00,0.107843018,2.428843325,97.90193939,0,0,0
2021/1/1,23:00:00,0.012078857,2.892531871,100.9171448,0,0,0
2021/1/2,0:00:00,0.521630859,3.137861081,105.4174576,0,0,0
2021/1/2,1:00:00,1.023309326,3.305741935,107.3422623,0,0,0
2021/1/2,2:00:00,1.123376465,2.618786707,110.924736,0,0,0
2021/1/2,3:00:00,1.288446045,1.620347248,116.5848999,0,0,0
2021/1/2,4:00:00,1.133355713,1.046960818,132.8534851,0,0,0
2021/1/2,5:00:00,0.625970459,0.979961592,188.0523834,0,0,0
2021/1/2,6:00:00,0.971154785,1.875104872,256.7185059,0,0,0
2021/1/2,7:00:00,1.953057861,3.426474889,292.4437866,0,0,0
2021/1/2,8:00:00,2.337548828,5.121184268,280.3342285,2.366979167,0.233827036,2.351780409
2021/1/2,9:00:00,4.095574951,5.883260334,273.2648315,50.09625,14.9967507,47.52010629
2021/1/2,10:00:00,6.025109863,6.169673301,266.9820557,132.5663194,34.72198536,122.193382
2021/1/2,11:00:00,7.371514893,6.028605412,261.3244934,177.7488542,37.02576308,163.3865175
2021/1/2,12:00:00,8.212670898,5.746869813,251.4700928,149.3000347,20.94672702,140.2263376
2021/1/2,13:00:00,8.144769287,5.732844327,237.3366394,146.2139583,20.24713192,137.4774705
2021/1/2,14:00:00,7.794580078,5.52804041,229.9586487,171.0823264,35.19230706,157.6052621
2021/1/2,15:00:00,7.202874756,5.18438815,225.750412,193.2091667,204.925551,133.6016179
2021/1/2,16:00:00,5.581323242,4.908100277,225.2980194,124.5365625,345.123416,68.79024851
2021/1/2,17:00:00,3.537438965,4.382862848,231.1119843,18.96586806,15.01244063,17.99005941
2021/1/2,18:00:00,2.710595703,4.453988488,233.1437683,0,0,0
2021/1/2,19:00:00,2.413293457,4.050285399,226.7998199,0,0,0
2021/1/2,20:00:00,1.816583252,3.260378173,219.4591064,0,0,0
2021/1/2,21:00:00,1.107629395,2.602979783,222.9709625,0,0,0
2021/1/2,22:00:00,0.541650391,2.983905272,205.2200775,0,0,0
2021/1/2,23:00:00,0.447320557,3.02733907,202.6586456,0,0,0
2021/1/3,0:00:00,-0.048651123,2.389635027,202.6739502,0,0,0
2021/1/3,1:00:00,-0.120123291,2.55348241,180.4639435,0,0,0
2021/1/3,2:00:00,-0.392401123,2.696489397,164.2533112,0,0,0
2021/1/3,3:00:00,-0.458166504,2.940054628,143.5235138,0,0,0
2021/1/3,4:00:00,-0.562475586,2.86537661,122.5831223,0,0,0
2021/1/3,5:00:00,-1.135626221,3.355156361,120.7642746,0,0,0
2021/1/3,6:00:00,-0.641821289,2.668498492,130.6498718,0,0,0
2021/1/3,7:00:00,-0.595373535,2.272265243,84.57265472,0,0,0
2021/1/3,8:00:00,-0.58963623,2.363055175,105.9157486,4.6590625,0.905960144,4.600175091
2021/1/3,9:00:00,-0.569647217,2.986155092,103.8173065,35.23517361,7.315956588,33.96961768
2021/1/3,10:00:00,-0.270910645,2.98181096,101.1936722,62.72520833,7.707122666,60.4128368
2021/1/3,11:00:00,-0.050085449,3.475414525,96.47241974,101.3760069,11.96076971,96.72031634
2021/1/3,12:00:00,0.463037109,2.858707355,105.9841766,133.3003819,16.59253692,126.0900185
2021/1/3,13:00:00,0.114984131,2.923562407,110.492569,66.35059028,4.143053319,64.55720162
2021/1/3,14:00:00,0.230065918,2.663383489,117.5711365,42.54586806,2.161319892,41.71527885
2021/1/3,15:00:00,0.087854004,2.784610759,129.7171326,33.84194444,2.36601275,33.15069752
2021/1/3,16:00:00,0.134301758,2.911224959,127.6768112,29.81208333,5.918566763,28.84898647
2021/1/3,17:00:00,-0.035803223,2.933546744,138.1706085,4.104791667,0.703224931,4.059082046
2021/1/3,18:00:00,0.114984131,3.189960742,140.5802307,0,0,0
2021/1/3,19:00:00,0.275079346,2.89821591,147.7541199,0,0,0
2021/1/3,20:00:00,0.112145996,2.944673739,143.9262085,0,0,0
2021/1/3,21:00:00,0.142877197,3.031319592,140.6454926,0,0,0
2021/1/3,22:00:00,-0.009344482,2.979673566,140.7071075,0,0,0
2021/1/3,23:00:00,0.06282959,2.754641228,147.5715942,0,0,0
2021/1/4,0:00:00,0.113580322,2.51203699,164.975708,0,0,0
2021/1/4,1:00:00,0.240045166,2.460199102,177.6242981,0,0,0
2021/1/4,2:00:00,0.227197266,2.433972091,174.3566589,0,0,0
2021/1/4,3:00:00,0.203607178,2.460063114,168.6794739,0,0,0
2021/1/4,4:00:00,0.02779541,2.55629015,175.7277527,0,0,0
2021/1/4,5:00:00,0.044244385,2.32183965,182.7819366,0,0,0
2021/1/4,6:00:00,0.355828857,1.961415284,187.2795868,0,0,0
2021/1/4,7:00:00,0.615960693,1.695406408,196.5599213,0,0,0
2021/1/4,8:00:00,0.938989258,1.680848176,195.0637512,5.632847222,1.324275178,5.546769336
2021/1/4,9:00:00,1.07833252,1.554997881,193.8106537,35.56475694,7.343028891,34.28498682
2021/1/4,10:00:00,1.912316895,1.841583557,186.873642,62.6203125,7.611056203,60.32621327
2021/1/4,11:00:00,3.129388428,2.293172341,185.1655121,186.0033333,39.96823179,170.3879482
2021/1/4,12:00:00,4.758782959,2.021953709,188.5102692,409.0095833,624.072522,136.8925824
2021/1/4,13:00:00,4.941705322,1.757256836,190.2403412,383.3622222,523.4980466,155.9835177
2021/1/4,14:00:00,4.184197998,1.578630066,185.210144,299.4839583,353.0081993,163.3138868
2021/1/4,15:00:00,3.788293457,1.230906782,179.087204,138.6186458,39.32463707,127.0753848
2021/1/4,16:00:00,4.703729248,1.213305441,167.5218201,57.33204861,21.54636469,53.79811027
2021/1/4,17:00:00,3.19942627,1.413737788,160.779129,7.310694444,2.230691744,7.165699481
2021/1/4,18:00:00,2.478326416,1.032558332,166.5969849,0,0,0
2021/1/4,19:00:00,1.950219727,1.149431342,193.1091156,0,0,0
2021/1/4,20:00:00,2.038812256,1.03607511,191.7376862,0,0,0
2021/1/4,21:00:00,1.787988281,1.308455182,160.7937317,0,0,0
2021/1/4,22:00:00,1.609307861,1.393109814,157.9070587,0,0,0
2021/1/4,23:00:00,1.529290771,1.121641915,169.6859589,0,0,0
2021/1/5,0:00:00,1.755822754,0.986494964,182.7334442,0,0,0
2021/1/5,1:00:00,1.700799561,1.126151573,171.4009247,0,0,0
2021/1/5,2:00:00,1.484246826,1.253172435,165.3760529,0,0,0
2021/1/5,3:00:00,1.51784668,1.22522619,164.6541595,0,0,0
2021/1/5,4:00:00,1.645776367,1.148661764,163.1812439,0,0,0
2021/1/5,5:00:00,1.307733154,1.200425044,156.8199463,0,0,0
2021/1/5,6:00:00,1.214837646,1.229228898,156.4175262,0,0,0
2021/1/5,7:00:00,1.241998291,1.328288272,151.3430786,0,0,0
2021/1/5,8:00:00,1.139093018,1.281450728,152.6825256,5.512986111,1.268558421,5.430529814
2021/1/5,9:00:00,1.49642334,1.271498378,154.1763,53.96135417,16.63857948,51.03839561
2021/1/5,10:00:00,2.392572021,1.204074066,155.0322571,117.2857639,26.43951393,109.2772169
2021/1/5,11:00:00,2.664147949,1.123568027,172.3210754,158.6481597,28.84818773,147.332601
2021/1/5,12:00:00,3.210839844,1.259749449,200.0319214,233.7176389,74.20886836,201.2425054
2021/1/5,13:00:00,3.671075439,1.624963143,210.578064,224.7889931,59.27943261,198.9474675
2021/1/5,14:00:00,3.386651611,2.037822759,206.515564,168.1610417,33.24644155,155.2850802
2021/1/5,15:00:00,3.328057861,2.170387729,197.5175629,111.1286111,25.02214571,103.7466823
2021/1/5,16:00:00,3.368768311,1.563997096,194.2271576,48.08881944,14.90706508,45.62322363
2021/1/5,17:00:00,2.719171143,1.385461506,185.612442,7.056006944,2.078043694,6.920934104
2021/1/5,18:00:00,2.344689941,1.148776548,201.2745667,0,0,0
2021/1/5,19:00:00,1.787988281,1.219525832,201.2581329,0,0,0
2021/1/5,20:00:00,1.583581543,1.338008943,196.8083191,0,0,0
2021/1/5,21:00:00,1.306298828,1.475828774,200.4509583,0,0,0
2021/1/5,22:00:00,1.310601807,1.452044544,208.6920013,0,0,0
2021/1/5,23:00:00,0.848931885,1.502505467,218.3289337,0,0,0
2021/1/6,0:00:00,0.638818359,1.770788976,223.5355988,0,0,0
2021/1/6,1:00:00,0.882531738,2.401098892,222.2883148,0,0,0
2021/1/6,2:00:00,1.017602539,3.020179299,217.4047546,0,0,0
2021/1/6,3:00:00,1.101922607,3.438432344,210.6909637,0,0,0
2021/1/6,4:00:00,0.937554932,3.628859445,210.2754059,0,0,0
2021/1/6,5:00:00,1.372766113,3.763863959,222.4189758,0,0,0
2021/1/6,6:00:00,1.278436279,4.175607841,221.3220825,0,0,0
2021/1/6,7:00:00,1.041894531,4.434842751,217.394043,0,0,0
2021/1/6,8:00:00,0.928979492,4.70360958,213.3310852,12.08961806,6.100709148,11.69307196
2021/1/6,9:00:00,0.959710693,5.247963837,210.3530731,106.7392014,137.4851317,82.38304725
2021/1/6,10:00:00,1.983789063,5.534655492,208.6718597,266.3311458,509.8507158,111.0908427
2021/1/6,11:00:00,2.489770508,5.428182783,209.8943024,387.8565278,715.0503831,106.2007512
2021/1/6,12:00:00,3.216577148,5.489489018,208.9178772,447.9300694,786.9058761,102.2384163
2021/1/6,13:00:00,3.388085938,5.413854802,209.9505615,446.4319792,787.9961569,101.5946056
2021/1/6,14:00:00,3.205133057,5.460078833,213.4678802,404.6351736,831.0119923,81.4247947
2021/1/6,15:00:00,2.927850342,5.399446309,217.2440491,296.3829167,744.7319568,75.50225804
2021/1/6,16:00:00,2.189599609,4.833332696,219.9970551,154.1089236,597.0596165,54.47699372
2021/1/6,17:00:00,1.072625732,4.726846174,220.5125275,22.24670139,20.65791139,20.90393715
2021/1/6,18:00:00,0.778192139,4.815565192,218.1329803,0,0,0
2021/1/6,19:00:00,0.566644287,4.851263637,217.3834229,0,0,0
2021/1/6,20:00:00,0.510919189,4.72848674,214.6275635,0,0,0
2021/1/6,21:00:00,0.541650391,4.750207459,217.1571198,0,0,0
2021/1/6,22:00:00,0.306512451,4.810309098,216.6165161,0,0,0
2021/1/6,23:00:00,0.265771484,4.785830844,210.8374786,0,0,0
2021/1/7,0:00:00,-0.042944336,4.58509658,209.2350464,0,0,0
2021/1/7,1:00:00,-0.292364502,4.334384387,210.8104553,0,0,0
2021/1/7,2:00:00,-0.273779297,4.294721074,211.2767792,0,0,0
2021/1/7,3:00:00,-0.791174316,4.389186767,211.9897614,0,0,0
2021/1/7,4:00:00,-0.981268311,4.478950548,212.3013306,0,0,0
2021/1/7,5:00:00,-1.399328613,4.25440425,211.8841248,0,0,0
2021/1/7,6:00:00,-1.474371338,4.248972136,213.4197845,0,0,0
2021/1/7,7:00:00,-1.34430542,4.35689521,211.2246704,0,0,0
2021/1/7,8:00:00,-1.268560791,4.181910481,206.5861664,13.91729167,8.085133555,13.39175799
2021/1/7,9:00:00,-0.298071289,4.536719444,207.2015381,135.5325694,327.0434421,77.08110898
2021/1/7,10:00:00,1.2612854,4.45845055,206.8438416,272.623125,537.3756805,108.1004228
2021/1/7,11:00:00,2.320397949,4.171071345,206.0662384,392.6504167,730.7815227,103.5179854
2021/1/7,12:00:00,3.398095703,4.033198899,207.1577148,455.5404167,814.7540903,96.15689732
2021/1/7,13:00:00,4.152032471,4.012611879,209.5848236,446.4319792,779.3628635,103.9790661
2021/1/7,14:00:00,4.374291992,4.033854646,212.5463867,404.0659028,817.9663102,84.49987357
2021/1/7,15:00:00,4.185632324,3.926011495,214.0194092,295.4990278,727.3623012,78.55452662
2021/1/7,16:00:00,3.596765137,3.630285963,217.6656647,157.3597917,617.114863,53.41633458
2021/1/7,17:00:00,1.144799805,3.59148749,217.0681152,25.33277778,26.7881898,23.59154544
2021/1/7,18:00:00,0.116418457,3.988953243,212.6600952,0,0,0
2021/1/7,19:00:00,-0.465307617,3.996240417,208.6360931,0,0,0
2021/1/7,20:00:00,-0.614660645,3.996598401,203.4076233,0,0,0
2021/1/7,21:00:00,-0.866918945,3.872828991,200.1128387,0,0,0
2021/1/7,22:00:00,-1.64017334,3.648762306,200.5118103,0,0,0
2021/1/7,23:00:00,-1.902441406,3.606165993,200.3910065,0,0,0
2021/1/8,0:00:00,-2.111853027,3.400134548,204.7405548,0,0,0
2021/1/8,1:00:00,-2.307653809,3.105131498,207.0023041,0,0,0
2021/1/8,2:00:00,-2.514898682,3.109100292,203.3422089,0,0,0
2021/1/8,3:00:00,-2.786474609,3.145104534,200.9775543,0,0,0
2021/1/8,4:00:00,-3.070196533,3.033209035,201.6304626,0,0,0
2021/1/8,5:00:00,-4.193609619,2.600830893,202.4851227,0,0,0
2021/1/8,6:00:00,-4.43729248,2.711676467,215.8856659,0,0,0
2021/1/8,7:00:00,-4.148596191,3.047952619,205.0375824,0,0,0
2021/1/8,8:00:00,-3.858435059,3.053521864,195.9639435,13.06336806,7.12384955,12.60031783
2021/1/8,9:00:00,-2.57565918,3.003839787,192.7495117,117.3157292,188.9966359,83.22277759
2021/1/8,10:00:00,-0.651098633,2.463761796,198.0100861,249.8071701,405.8627115,124.8286391
2021/1/8,11:00:00,0.708154297,2.220166863,200.8621826,360.5912153,567.2401988,135.1133639
2021/1/8,12:00:00,1.727960205,2.46435288,196.8137207,437.6231944,721.6953732,117.9225131
2021/1/8,13:00:00,2.446160889,1.792629264,210.4695435,452.3794097,798.640957,99.94649647
2021/1/8,14:00:00,2.662713623,2.031192189,209.066864,385.9089931,712.1102188,106.3837984
2021/1/8,15:00:00,2.306817627,2.175556093,202.3820953,278.7653125,607.6030457,96.46706663
2021/1/8,16:00:00,1.375634766,2.458040165,205.7573853,113.6753819,209.8895755,77.97571354
2021/1/8,17:00:00,-0.025793457,2.332688877,205.4256134,17.88725694,13.35647648,17.01908597
2021/1/8,18:00:00,-0.801885986,2.968017187,203.6172638,0,0,0
2021/1/8,19:00:00,-1.149938965,3.384082489,199.8440704,0,0,0
2021/1/8,20:00:00,-1.664465332,3.679774266,197.4447479,0,0,0
2021/1/8,21:00:00,-2.146154785,3.93846403,193.9171906,0,0,0
2021/1/8,22:00:00,-2.837194824,4.002376065,193.7428894,0,0,0
2021/1/8,23:00:00,-2.784338379,4.167450427,193.4498901,0,0,0
2021/1/9,0:00:00,-3.067327881,4.248480902,193.431015,0,0,0
2021/1/9,1:00:00,-3.026586914,4.214457848,192.8302002,0,0,0
2021/1/9,2:00:00,-3.576879883,4.273456356,191.1186829,0,0,0
2021/1/9,3:00:00,-4.024938965,4.224552853,191.5997925,0,0,0
2021/1/9,4:00:00,-4.563085937,4.019223225,193.5800629,0,0,0
2021/1/9,5:00:00,-5.513555908,3.840699913,200.7931671,0,0,0
2021/1/9,6:00:00,-5.623632812,3.897977151,203.0249176,0,0,0
2021/1/9,7:00:00,-5.485693359,4.037367789,205.2832794,0,0,0
2021/1/9,8:00:00,-5.278448486,4.229089304,202.5110474,15.44534722,9.959339135,14.79799018
2021/1/9,9:00:00,-3.954199219,4.450568708,197.6852264,138.3489583,328.9166844,78.43971635
2021/1/9,10:00:00,-1.410772705,4.619354583,192.2223511,281.1173264,567.7914978,105.2146683
2021/1/9,11:00:00,-0.282354736,4.829044787,187.9115295,386.2835069,680.258298,114.5542413
2021/1/9,12:00:00,1.006158447,4.851902566,187.0710754,441.2186111,729.1850811,116.7476073
2021/1/9,13:00:00,1.755822754,4.799600952,191.4045715,409.1144792,596.1579316,144.8488794
2021/1/9,14:00:00,2.01809082,4.613053488,196.8256836,310.3301389,368.4657439,164.9790199
2021/1/9,15:00:00,2.037408447,4.109397133,201.4471436,214.9914583,264.368523,135.1813033
2021/1/9,16:00:00,2.073846436,3.785967798,203.6760406,108.4470139,167.638995,79.64155017
2021/1/9,17:00:00,1.585015869,3.447993472,204.7589722,16.4640625,11.31642322,15.72849499
2021/1/9,18:00:00,1.364190674,3.959555809,207.9919281,0,0,0
2021/1/9,19:00:00,1.201959229,4.44027173,209.5431519,0,0,0
2021/1/9,20:00:00,0.560205078,4.743092892,208.4017792,0,0,0
2021/1/9,21:00:00,0.168603516,4.756036692,207.1138,0,0,0
2021/1/9,22:00:00,-0.492468262,4.716772913,205.6928406,0,0,0
2021/1/9,23:00:00,-0.766882324,4.637223343,204.0021057,0,0,0
2021/1/10,0:00:00,-1.151373291,4.434882232,202.8059845,0,0,0
2021/1/10,1:00:00,-1.527258301,4.199860267,202.9352112,0,0,0
2021/1/10,2:00:00,-1.724493408,4.050395338,204.8401794,0,0,0
2021/1/10,3:00:00,-2.082556152,4.023310868,203.8533173,0,0,0
2021/1/10,4:00:00,-2.619238281,3.958448178,200.2959137,0,0,0
2021/1/10,5:00:00,-3.298162842,3.49501476,194.5980988,0,0,0
2021/1/10,6:00:00,-3.193823242,3.391149176,199.5326691,0,0,0
2021/1/10,7:00:00,-3.08661499,3.156122046,200.7335358,0,0,0
2021/1/10,8:00:00,-2.826483154,3.049679388,198.4071655,15.56520833,10.11532585,14.90771215
2021/1/10,9:00:00,-1.558721924,3.153493135,196.618866,127.3379861,238.9138254,83.3821678
2021/1/10,10:00:00,0.638818359,3.027199127,198.2707672,265.3873438,470.4032245,118.7324599
2021/1/10,11:00:00,1.645776367,2.85200469,202.0503693,373.5647222,610.194449,128.5726141
2021/1/10,12:00:00,2.734887695,2.769838599,201.1971588,428.829375,665.043401,131.5088687
2021/1/10,13:00:00,3.278741455,2.726401714,200.4675598,393.9986806,527.38979,159.1143859
2021/1/10,14:00:00,4.252801514,2.642934391,199.1079102,417.4738194,858.4837649,77.06770226
2021/1/10,15:00:00,4.509362793,2.325883583,201.9785309,317.5060417,841.3183123,61.87574463
2021/1/10,16:00:00,3.423822021,1.760877034,216.8074646,173.1047569,739.9560879,44.60302516
2021/1/10,17:00:00,-0.135839844,1.730468683,226.4743195,31.41503472,41.20454186,28.7367395
2021/1/10,18:00:00,-0.839056396,2.101429442,228.7053528,0,0,0
2021/1/10,19:00:00,-1.891027832,2.247300527,217.3510742,0,0,0
2021/1/10,20:00:00,-1.99677124,2.320995948,221.7213745,0,0,0
2021/1/10,21:00:00,-2.774328613,1.959585394,218.5231018,0,0,0
2021/1/10,22:00:00,-4.46161499,1.670797173,207.8690491,0,0,0
2021/1/10,23:00:00,-4.967565918,1.590983349,215.9641571,0,0,0
2021/1/11,0:00:00,-4.948980713,1.231965173,222.7024689,0,0,0
2021/1/11,1:00:00,-4.913977051,1.073877874,220.7818756,0,0,0
2021/1/11,2:00:00,-4.926123047,0.999599895,220.1409149,0,0,0
2021/1/11,3:00:00,-5.146246338,0.95957326,207.3700562,0,0,0
2021/1/11,4:00:00,-6.02097168,1.038682947,220.0420074,0,0,0
2021/1/11,5:00:00,-6.491186523,1.065987833,230.8473206,0,0,0
2021/1/11,6:00:00,-5.922338867,1.009271274,229.3122864,0,0,0
2021/1/11,7:00:00,-4.895391846,0.938598584,199.7859955,0,0,0
2021/1/11,8:00:00,-4.429449463,0.58795185,226.2445068,9.467951389,3.743009588,9.224655766
2021/1/11,9:00:00,-3.192388916,0.257764704,211.9781189,77.3765625,30.55938891,71.69523831
2021/1/11,10:00:00,-1.457220459,0.351940977,270.2376709,148.0715972,39.27508697,135.7462789
2021/1/11,11:00:00,-0.794042969,0.721851307,297.8351746,195.2465972,41.27681567,178.5854703
2021/1/11,12:00:00,0.052819824,1.055264044,302.7808533,210.0777083,38.57449072,192.7477356
2021/1/11,13:00:00,0.731744385,1.344233632,281.7560425,239.8598264,75.91450741,205.8835112
2021/1/11,14:00:00,1.361352539,1.218893979,312.8197327,189.119375,39.70098299,173.2921615
2021/1/11,15:00:00,1.535699463,1.293058925,341.6095276,177.3144097,115.1575123,142.088519
2021/1/11,16:00:00,1.606469727,1.417291154,359.3684998,124.8811111,263.3076927,78.64953038
2021/1/11,17:00:00,-0.889807129,1.663349921,8.855898857,25.01815972,26.13482656,23.319396
2021/1/11,18:00:00,-1.685186768,1.55567899,352.2133789,0,0,0
2021/1/11,19:00:00,-2.221899414,1.909227077,334.520874,0,0,0
2021/1/11,20:00:00,-2.702154541,1.888183902,319.3363647,0,0,0
2021/1/11,21:00:00,-3.025152588,1.863186799,311.6446228,0,0,0
2021/1/11,22:00:00,-3.52612915,2.30334619,313.497467,0,0,0
2021/1/11,23:00:00,-3.533270264,2.440517026,299.9369507,0,0,0
2021/1/12,0:00:00,-3.554724121,2.530352145,283.5346069,0,0,0
2021/1/12,1:00:00,-3.502539062,2.554298729,273.4954834,0,0,0
2021/1/12,2:00:00,-3.368200684,2.431448594,269.1620789,0,0,0
2021/1/12,3:00:00,-3.451818848,2.255781083,264.0529175,0,0,0
2021/1/12,4:00:00,-3.389624023,2.11602726,258.1985168,0,0,0
2021/1/12,5:00:00,-5.079779053,1.872839414,244.2294769,0,0,0
2021/1/12,6:00:00,-4.916845703,1.950715059,240.1038208,0,0,0
2021/1/12,7:00:00,-4.706732178,1.842416621,228.4650879,0,0,0
2021/1/12,8:00:00,-4.180029297,2.128793866,231.065094,15.93972222,10.60995039,15.25007545
2021/1/12,9:00:00,-1.345739746,1.867826227,230.0004425,140.7609028,314.2408394,81.70642934
2021/1/12,10:00:00,1.507836914,2.042067589,210.3947601,288.2182813,576.7243826,105.9913526
2021/1/12,11:00:00,2.854241943,1.687712912,202.7730408,406.2231597,748.4674316,102.4314533
2021/1/12,12:00:00,4.155603027,1.389807096,225.4907227,465.1132292,809.5341141,99.56946643
2021/1/12,13:00:00,4.475762939,1.314195536,246.8443146,469.3827778,838.2666455,92.2911463
2021/1/12,14:00:00,4.822381592,1.085853213,272.4052429,415.9607639,825.6493692,84.96070176
2021/1/12,15:00:00,4.617974854,1.036657426,277.4646912,317.4610764,810.7368931,67.72695569
2021/1/12,16:00:00,3.754693604,1.439837282,315.0928955,171.3519792,676.3840303,51.23571041
2021/1/12,17:00:00,0.913262939,1.348351581,236.7593689,33.72208333,61.94041823,29.69595615
2021/1/12,18:00:00,-0.273779297,1.624999304,220.7657776,0,0,0
2021/1/12,19:00:00,0.013513184,1.406282926,225.0598907,0,0,0
2021/1/12,20:00:00,0.264367676,1.11874867,231.5217133,0,0,0
2021/1/12,21:00:00,-0.03293457,1.503619142,229.3562775,0,0,0
2021/1/12,22:00:00,-1.327886963,1.730715319,226.2590485,0,0,0
2021/1/12,23:00:00,-1.142797852,1.646062754,226.429184,0,0,0
2021/1/13,0:00:00,-1.014868164,1.339661614,233.0570526,0,0,0
2021/1/13,1:00:00,-1.761663818,1.138267488,240.362381,0,0,0
2021/1/13,2:00:00,-2.14041748,1.005211673,243.796875,0,0,0
2021/1/13,3:00:00,-2.224768066,1.024940459,251.1701202,0,0,0
2021/1/13,4:00:00,-2.651403809,1.153531399,263.8954468,0,0,0
2021/1/13,5:00:00,-2.028936768,0.82536012,266.8375854,0,0,0
2021/1/13,6:00:00,-2.371252441,1.06922534,293.3723145,0,0,0
2021/1/13,7:00:00,-1.412207031,1.338064331,304.7935791,0,0,0
2021/1/13,8:00:00,-1.062750244,1.465560244,303.7218933,12.92854167,6.980683284,12.47479725
2021/1/13,9:00:00,0.638818359,1.393817829,305.8149109,106.3197222,96.51995447,87.97797314
2021/1/13,10:00:00,2.220330811,1.769669714,305.0729675,179.3368403,100.2354052,147.4410366
2021/1/13,11:00:00,2.904962158,2.23236758,304.0541687,286.8400521,252.3917559,183.8083675
2021/1/13,12:00:00,3.408074951,2.969541189,293.9420166,316.6371528,245.8993546,205.01522
2021/1/13,13:00:00,3.902612305,3.10806391,290.4479675,358.7635417,378.739458,187.4861378
2021/1/13,14:00:00,3.884057617,3.219133101,290.8904724,306.54,330.1198549,173.4265688
2021/1/13,15:00:00,3.686791992,3.265669023,289.3461304,229.6428125,302.0415008,135.9298645
2021/1/13,16:00:00,3.706811523,2.553413451,310.921814,108.2372917,137.6253313,83.50903936
2021/1/13,17:00:00,2.392572021,1.855817847,309.5187988,23.31034722,22.69323136,21.83528718
2021/1/13,18:00:00,1.540002441,1.962210503,317.7397461,0,0,0
2021/1/13,19:00:00,0.793908691,2.05321702,330.8863525,0,0,0
2021/1/13,20:00:00,0.443017578,2.612041444,334.6988525,0,0,0
2021/1/13,21:00:00,-0.044378662,2.773814597,331.801239,0,0,0
2021/1/13,22:00:00,-0.070806885,2.740843255,323.289032,0,0,0
2021/1/13,23:00:00,0.342980957,2.6873962,316.7628784,0,0,0
2021/1/14,0:00:00,0.360131836,2.616970443,315.3810425,0,0,0
2021/1/14,1:00:00,0.634545898,2.162295143,304.1252441,0,0,0
2021/1/14,2:00:00,0.603814697,1.520479403,288.3682556,0,0,0
2021/1/14,3:00:00,-0.313085937,1.714102024,293.1293335,0,0,0
2021/1/14,4:00:00,0.361535645,1.674898641,306.4812927,0,0,0
2021/1/14,5:00:00,-0.282354736,1.3262976,298.2770996,0,0,0
2021/1/14,6:00:00,-0.179449463,1.5072487,320.9751282,0,0,0
2021/1/14,7:00:00,-0.206610107,1.510539369,302.5007324,0,0,0
2021/1/14,8:00:00,0.21932373,1.348796068,261.6618042,10.0671875,4.233174799,9.792031138
2021/1/14,9:00:00,1.845880127,0.92053949,241.7538757,59.99864583,17.19346721,56.6937218
2021/1/14,10:00:00,4.570092773,0.373357345,249.6982727,141.9893403,34.62776684,130.889767
2021/1/14,11:00:00,6.233789063,0.48994208,281.1541443,269.5520313,196.2516982,188.9609874
2021/1/14,12:00:00,7.255029297,0.695248908,276.4911499,351.5127778,344.5178405,194.2699827
2021/1/14,13:00:00,7.81673584,0.97387724,273.6877136,369.9393056,409.9948445,183.5109811
2021/1/14,14:00:00,8.214074707,1.144587597,274.0932617,321.9553472,379.3692035,168.0633812
2021/1/14,15:00:00,8.180505371,1.191964119,271.4234924,250.4813021,391.0099794,128.2566322
2021/1/14,16:00:00,8.046136475,0.858409177,269.1653442,151.6520486,442.3644687,71.20553497
