HOURBEGINNING_TIME,JCPL
15-FEB-2021 00:00:00,$41.77
14-FEB-2021 23:00:00,$37.08
14-FEB-2021 22:00:00,$42.58
14-FEB-2021 21:00:00,$80.41
14-FEB-2021 20:00:00,$73.81
14-FEB-2021 19:00:00,$75.92
14-FEB-2021 18:00:00,$73.94
14-FEB-2021 17:00:00,$44.53
14-FEB-2021 16:00:00,$38.63
14-FEB-2021 15:00:00,$38.83
14-FEB-2021 14:00:00,$36.02
14-FEB-2021 13:00:00,$36.27
14-FEB-2021 12:00:00,$42.95
14-FEB-2021 11:00:00,$41.89
14-FEB-2021 10:00:00,$42.89
14-FEB-2021 09:00:00,$36.98
14-FEB-2021 08:00:00,$38.32
14-FEB-2021 07:00:00,$36.59
14-FEB-2021 06:00:00,$35.32
14-FEB-2021 05:00:00,$34.66
14-FEB-2021 04:00:00,$34.63
14-FEB-2021 03:00:00,$35.04
14-FEB-2021 02:00:00,$35.97
14-FEB-2021 01:00:00,$36.50
14-FEB-2021 00:00:00,$37.06
13-FEB-2021 23:00:00,$35.43
13-FEB-2021 22:00:00,$40.39
13-FEB-2021 21:00:00,$53.55
13-FEB-2021 20:00:00,$48.98
13-FEB-2021 19:00:00,$49.92
13-FEB-2021 18:00:00,$44.49
13-FEB-2021 17:00:00,$37.87
13-FEB-2021 16:00:00,$48.13
13-FEB-2021 15:00:00,$46.13
13-FEB-2021 14:00:00,$39.29
13-FEB-2021 13:00:00,$41.16
13-FEB-2021 12:00:00,$53.80
13-FEB-2021 11:00:00,$68.73
13-FEB-2021 10:00:00,$132.78
13-FEB-2021 09:00:00,$62.32
13-FEB-2021 08:00:00,$49.10
13-FEB-2021 07:00:00,$45.90
13-FEB-2021 06:00:00,$40.80
13-FEB-2021 05:00:00,$46.01
13-FEB-2021 04:00:00,$46.20
13-FEB-2021 03:00:00,$39.39
13-FEB-2021 02:00:00,$44.77
13-FEB-2021 01:00:00,$107.29
13-FEB-2021 00:00:00,$57.09
12-FEB-2021 23:00:00,$53.64
12-FEB-2021 22:00:00,$44.97
12-FEB-2021 21:00:00,$47.97
12-FEB-2021 20:00:00,$51.23
12-FEB-2021 19:00:00,$58.21
12-FEB-2021 18:00:00,$72.79
12-FEB-2021 17:00:00,$49.89
12-FEB-2021 16:00:00,$46.98
12-FEB-2021 15:00:00,$46.07
12-FEB-2021 14:00:00,$50.81
12-FEB-2021 13:00:00,$50.23
12-FEB-2021 12:00:00,$55.60
12-FEB-2021 11:00:00,$59.84
12-FEB-2021 10:00:00,$61.02
12-FEB-2021 09:00:00,$40.92
12-FEB-2021 08:00:00,$41.36
12-FEB-2021 07:00:00,$36.06
12-FEB-2021 06:00:00,$34.36
12-FEB-2021 05:00:00,$27.56
12-FEB-2021 04:00:00,$28.02
12-FEB-2021 03:00:00,$30.33
12-FEB-2021 02:00:00,$31.50
12-FEB-2021 01:00:00,$31.78
12-FEB-2021 00:00:00,$31.18
11-FEB-2021 23:00:00,$32.64
11-FEB-2021 22:00:00,$33.32
11-FEB-2021 21:00:00,$33.33
11-FEB-2021 20:00:00,$37.64
11-FEB-2021 19:00:00,$39.07
11-FEB-2021 18:00:00,$112.21
11-FEB-2021 17:00:00,$42.98
11-FEB-2021 16:00:00,$34.38
11-FEB-2021 15:00:00,$34.68
11-FEB-2021 14:00:00,$33.92
11-FEB-2021 13:00:00,$41.27
11-FEB-2021 12:00:00,$46.17
11-FEB-2021 11:00:00,$39.69
11-FEB-2021 10:00:00,$40.58
11-FEB-2021 09:00:00,$31.75
11-FEB-2021 08:00:00,$29.19
11-FEB-2021 07:00:00,$27.24
11-FEB-2021 06:00:00,$33.87
11-FEB-2021 05:00:00,$24.33
11-FEB-2021 04:00:00,$24.63
11-FEB-2021 03:00:00,$25.34
11-FEB-2021 02:00:00,$25.21
11-FEB-2021 01:00:00,$24.67
11-FEB-2021 00:00:00,$27.63
10-FEB-2021 23:00:00,$27.39
10-FEB-2021 22:00:00,$26.49
10-FEB-2021 21:00:00,$29.26
10-FEB-2021 20:00:00,$32.41
10-FEB-2021 19:00:00,$33.77
10-FEB-2021 18:00:00,$31.24
10-FEB-2021 17:00:00,$31.97
10-FEB-2021 16:00:00,$26.06
10-FEB-2021 15:00:00,$32.07
10-FEB-2021 14:00:00,$27.31
10-FEB-2021 13:00:00,$27.93
10-FEB-2021 12:00:00,$28.11
10-FEB-2021 11:00:00,$32.79
10-FEB-2021 10:00:00,$29.78
10-FEB-2021 09:00:00,$27.17
10-FEB-2021 08:00:00,$34.82
10-FEB-2021 07:00:00,$33.48
10-FEB-2021 06:00:00,$28.75
10-FEB-2021 05:00:00,$26.91
10-FEB-2021 04:00:00,$25.10
10-FEB-2021 03:00:00,$24.84
10-FEB-2021 02:00:00,$25.46
10-FEB-2021 01:00:00,$26.64
10-FEB-2021 00:00:00,$26.01
09-FEB-2021 23:00:00,$25.95
09-FEB-2021 22:00:00,$25.32
09-FEB-2021 21:00:00,$27.38
09-FEB-2021 20:00:00,$28.78
09-FEB-2021 19:00:00,$36.56
09-FEB-2021 18:00:00,$56.57
09-FEB-2021 17:00:00,$37.21
09-FEB-2021 16:00:00,$27.36
09-FEB-2021 15:00:00,$27.00
09-FEB-2021 14:00:00,$26.28
09-FEB-2021 13:00:00,$27.35
09-FEB-2021 12:00:00,$27.50
09-FEB-2021 11:00:00,$52.28
09-FEB-2021 10:00:00,$43.95
09-FEB-2021 09:00:00,$55.34
09-FEB-2021 08:00:00,$36.13
09-FEB-2021 07:00:00,$34.04
09-FEB-2021 06:00:00,$28.71
09-FEB-2021 05:00:00,$28.98
09-FEB-2021 04:00:00,$28.85
09-FEB-2021 03:00:00,$29.86
09-FEB-2021 02:00:00,$30.83
09-FEB-2021 01:00:00,$30.30
09-FEB-2021 00:00:00,$26.92
08-FEB-2021 23:00:00,$27.08
08-FEB-2021 22:00:00,$36.89
08-FEB-2021 21:00:00,$35.58
08-FEB-2021 20:00:00,$34.61
08-FEB-2021 19:00:00,$32.02
08-FEB-2021 18:00:00,$37.94
08-FEB-2021 17:00:00,$33.76
08-FEB-2021 16:00:00,$32.75
08-FEB-2021 15:00:00,$31.14
08-FEB-2021 14:00:00,$30.04
08-FEB-2021 13:00:00,$30.41
08-FEB-2021 12:00:00,$35.89
08-FEB-2021 11:00:00,$36.88
08-FEB-2021 10:00:00,$41.05
08-FEB-2021 09:00:00,$78.11
08-FEB-2021 08:00:00,$60.64
08-FEB-2021 07:00:00,$68.54
08-FEB-2021 06:00:00,$41.34
08-FEB-2021 05:00:00,$31.41
08-FEB-2021 04:00:00,$31.39
08-FEB-2021 03:00:00,$30.17
08-FEB-2021 02:00:00,$29.12
08-FEB-2021 01:00:00,$27.84
08-FEB-2021 00:00:00,$31.39
07-FEB-2021 23:00:00,$31.11
07-FEB-2021 22:00:00,$39.70
07-FEB-2021 21:00:00,$34.69
07-FEB-2021 20:00:00,$41.22
07-FEB-2021 19:00:00,$31.12
07-FEB-2021 18:00:00,$39.90
07-FEB-2021 17:00:00,$33.32
07-FEB-2021 16:00:00,$26.78
07-FEB-2021 15:00:00,$24.89
07-FEB-2021 14:00:00,$26.31
07-FEB-2021 13:00:00,$27.66
07-FEB-2021 12:00:00,$35.33
07-FEB-2021 11:00:00,$36.18
07-FEB-2021 10:00:00,$52.91
07-FEB-2021 09:00:00,$37.02
07-FEB-2021 08:00:00,$28.61
07-FEB-2021 07:00:00,$24.58
07-FEB-2021 06:00:00,$23.83
07-FEB-2021 05:00:00,$23.83
07-FEB-2021 04:00:00,$23.46
07-FEB-2021 03:00:00,$22.95
07-FEB-2021 02:00:00,$23.06
07-FEB-2021 01:00:00,$23.57
07-FEB-2021 00:00:00,$22.99
06-FEB-2021 23:00:00,$23.60
06-FEB-2021 22:00:00,$24.89
06-FEB-2021 21:00:00,$26.14
06-FEB-2021 20:00:00,$27.58
06-FEB-2021 19:00:00,$28.08
06-FEB-2021 18:00:00,$28.71
06-FEB-2021 17:00:00,$27.07
06-FEB-2021 16:00:00,$24.05
06-FEB-2021 15:00:00,$22.82
06-FEB-2021 14:00:00,$22.14
06-FEB-2021 13:00:00,$21.82
06-FEB-2021 12:00:00,$22.93
06-FEB-2021 11:00:00,$23.86
06-FEB-2021 10:00:00,$24.34
06-FEB-2021 09:00:00,$20.95
06-FEB-2021 08:00:00,$22.11
06-FEB-2021 07:00:00,$22.27
06-FEB-2021 06:00:00,$21.51
06-FEB-2021 05:00:00,$21.72
06-FEB-2021 04:00:00,$21.59
06-FEB-2021 03:00:00,$20.50
06-FEB-2021 02:00:00,$20.91
06-FEB-2021 01:00:00,$20.56
06-FEB-2021 00:00:00,$20.68
05-FEB-2021 23:00:00,$19.81
05-FEB-2021 22:00:00,$20.78
05-FEB-2021 21:00:00,$21.86
05-FEB-2021 20:00:00,$22.75
05-FEB-2021 19:00:00,$23.23
05-FEB-2021 18:00:00,$24.99
05-FEB-2021 17:00:00,$22.25
05-FEB-2021 16:00:00,$20.68
05-FEB-2021 15:00:00,$20.75
05-FEB-2021 14:00:00,$21.13
05-FEB-2021 13:00:00,$21.06
05-FEB-2021 12:00:00,$21.40
05-FEB-2021 11:00:00,$21.22
05-FEB-2021 10:00:00,$21.88
05-FEB-2021 09:00:00,$22.89
05-FEB-2021 08:00:00,$26.31
05-FEB-2021 07:00:00,$26.98
05-FEB-2021 06:00:00,$22.94
05-FEB-2021 05:00:00,$21.06
05-FEB-2021 04:00:00,$20.92
05-FEB-2021 03:00:00,$20.16
05-FEB-2021 02:00:00,$20.42
05-FEB-2021 01:00:00,$20.93
05-FEB-2021 00:00:00,$22.24
04-FEB-2021 23:00:00,$19.42
04-FEB-2021 22:00:00,$20.49
04-FEB-2021 21:00:00,$21.47
04-FEB-2021 20:00:00,$22.17
04-FEB-2021 19:00:00,$22.84
04-FEB-2021 18:00:00,$23.40
04-FEB-2021 17:00:00,$23.25
04-FEB-2021 16:00:00,$21.56
04-FEB-2021 15:00:00,$20.89
04-FEB-2021 14:00:00,$20.82
04-FEB-2021 13:00:00,$21.18
04-FEB-2021 12:00:00,$27.33
04-FEB-2021 11:00:00,$27.14
04-FEB-2021 10:00:00,$23.51
04-FEB-2021 09:00:00,$27.52
04-FEB-2021 08:00:00,$79.68
04-FEB-2021 07:00:00,$80.38
04-FEB-2021 06:00:00,$38.74
04-FEB-2021 05:00:00,$27.93
04-FEB-2021 04:00:00,$26.52
04-FEB-2021 03:00:00,$26.67
04-FEB-2021 02:00:00,$25.85
04-FEB-2021 01:00:00,$25.62
04-FEB-2021 00:00:00,$21.70
03-FEB-2021 23:00:00,$25.15
03-FEB-2021 22:00:00,$24.92
03-FEB-2021 21:00:00,$33.38
03-FEB-2021 20:00:00,$36.13
03-FEB-2021 19:00:00,$34.86
03-FEB-2021 18:00:00,$40.83
03-FEB-2021 17:00:00,$41.30
03-FEB-2021 16:00:00,$29.08
03-FEB-2021 15:00:00,$32.44
03-FEB-2021 14:00:00,$33.05
03-FEB-2021 13:00:00,$32.71
03-FEB-2021 12:00:00,$36.18
03-FEB-2021 11:00:00,$45.11
03-FEB-2021 10:00:00,$41.92
03-FEB-2021 09:00:00,$32.56
03-FEB-2021 08:00:00,$34.00
03-FEB-2021 07:00:00,$55.66
03-FEB-2021 06:00:00,$34.38
03-FEB-2021 05:00:00,$28.81
03-FEB-2021 04:00:00,$34.26
03-FEB-2021 03:00:00,$27.86
03-FEB-2021 02:00:00,$29.04
03-FEB-2021 01:00:00,$33.47
03-FEB-2021 00:00:00,$35.20
02-FEB-2021 23:00:00,$25.73
02-FEB-2021 22:00:00,$26.92
02-FEB-2021 21:00:00,$42.01
02-FEB-2021 20:00:00,$31.38
02-FEB-2021 19:00:00,$30.01
02-FEB-2021 18:00:00,$41.13
02-FEB-2021 17:00:00,$39.65
02-FEB-2021 16:00:00,$27.50
02-FEB-2021 15:00:00,$26.98
02-FEB-2021 14:00:00,$28.88
02-FEB-2021 13:00:00,$28.72
02-FEB-2021 12:00:00,$32.56
02-FEB-2021 11:00:00,$41.55
02-FEB-2021 10:00:00,$38.13
02-FEB-2021 09:00:00,$31.80
02-FEB-2021 08:00:00,$30.42
02-FEB-2021 07:00:00,$28.55
02-FEB-2021 06:00:00,$24.91
02-FEB-2021 05:00:00,$25.70
02-FEB-2021 04:00:00,$28.34
02-FEB-2021 03:00:00,$24.44
02-FEB-2021 02:00:00,$24.36
02-FEB-2021 01:00:00,$24.27
02-FEB-2021 00:00:00,$25.85
01-FEB-2021 23:00:00,$22.11
01-FEB-2021 22:00:00,$24.88
01-FEB-2021 21:00:00,$25.49
01-FEB-2021 20:00:00,$28.26
01-FEB-2021 19:00:00,$27.15
01-FEB-2021 18:00:00,$29.08
01-FEB-2021 17:00:00,$44.16
01-FEB-2021 16:00:00,$27.83
01-FEB-2021 15:00:00,$27.14
01-FEB-2021 14:00:00,$27.59
01-FEB-2021 13:00:00,$27.15
01-FEB-2021 12:00:00,$33.76
01-FEB-2021 11:00:00,$29.31
01-FEB-2021 10:00:00,$24.44
01-FEB-2021 09:00:00,$49.25
01-FEB-2021 08:00:00,$62.76
01-FEB-2021 07:00:00,$29.09
01-FEB-2021 06:00:00,$25.17
01-FEB-2021 05:00:00,$25.72
01-FEB-2021 04:00:00,$25.53
01-FEB-2021 03:00:00,$24.83
01-FEB-2021 02:00:00,$23.93
01-FEB-2021 01:00:00,$24.65
01-FEB-2021 00:00:00,$28.11
31-JAN-2021 23:00:00,$25.06
31-JAN-2021 22:00:00,$25.44
31-JAN-2021 21:00:00,$28.54
31-JAN-2021 20:00:00,$35.86
31-JAN-2021 19:00:00,$35.03
31-JAN-2021 18:00:00,$61.68
31-JAN-2021 17:00:00,$129.67
31-JAN-2021 16:00:00,$33.24
31-JAN-2021 15:00:00,$29.67
31-JAN-2021 14:00:00,$35.29
31-JAN-2021 13:00:00,$103.72
31-JAN-2021 12:00:00,$36.27
31-JAN-2021 11:00:00,$38.21
31-JAN-2021 10:00:00,$27.88
31-JAN-2021 09:00:00,$31.43
31-JAN-2021 08:00:00,$24.60
31-JAN-2021 07:00:00,$26.74
31-JAN-2021 06:00:00,$24.75
31-JAN-2021 05:00:00,$19.27
31-JAN-2021 04:00:00,$19.48
31-JAN-2021 03:00:00,$19.44
31-JAN-2021 02:00:00,$22.19
31-JAN-2021 01:00:00,$21.12
31-JAN-2021 00:00:00,$22.17
30-JAN-2021 23:00:00,$23.84
30-JAN-2021 22:00:00,$22.36
30-JAN-2021 21:00:00,$29.40
30-JAN-2021 20:00:00,$30.78
30-JAN-2021 19:00:00,$26.88
30-JAN-2021 18:00:00,$28.72
30-JAN-2021 17:00:00,$25.93
30-JAN-2021 16:00:00,$20.92
30-JAN-2021 15:00:00,$19.78
30-JAN-2021 14:00:00,$19.72
30-JAN-2021 13:00:00,$20.07
30-JAN-2021 12:00:00,$18.96
30-JAN-2021 11:00:00,$20.41
30-JAN-2021 10:00:00,$20.51
30-JAN-2021 09:00:00,$21.00
30-JAN-2021 08:00:00,$26.35
30-JAN-2021 07:00:00,$28.61
30-JAN-2021 06:00:00,$30.77
30-JAN-2021 05:00:00,$32.89
30-JAN-2021 04:00:00,$29.51
30-JAN-2021 03:00:00,$25.98
30-JAN-2021 02:00:00,$29.39
30-JAN-2021 01:00:00,$36.78
30-JAN-2021 00:00:00,$32.50
29-JAN-2021 23:00:00,$28.19
29-JAN-2021 22:00:00,$24.32
29-JAN-2021 21:00:00,$24.85
29-JAN-2021 20:00:00,$24.99
29-JAN-2021 19:00:00,$26.39
29-JAN-2021 18:00:00,$30.99
29-JAN-2021 17:00:00,$141.98
29-JAN-2021 16:00:00,$30.76
29-JAN-2021 15:00:00,$28.85
29-JAN-2021 14:00:00,$26.69
29-JAN-2021 13:00:00,$28.02
29-JAN-2021 12:00:00,$26.56
29-JAN-2021 11:00:00,$31.46
29-JAN-2021 10:00:00,$26.73
29-JAN-2021 09:00:00,$27.93
29-JAN-2021 08:00:00,$27.81
29-JAN-2021 07:00:00,$39.93
29-JAN-2021 06:00:00,$34.75
29-JAN-2021 05:00:00,$34.05
29-JAN-2021 04:00:00,$33.24
29-JAN-2021 03:00:00,$35.33
29-JAN-2021 02:00:00,$42.27
29-JAN-2021 01:00:00,$30.76
29-JAN-2021 00:00:00,$26.84
28-JAN-2021 23:00:00,$26.54
28-JAN-2021 22:00:00,$29.36
28-JAN-2021 21:00:00,$34.02
28-JAN-2021 20:00:00,$31.47
28-JAN-2021 19:00:00,$31.56
28-JAN-2021 18:00:00,$33.56
28-JAN-2021 17:00:00,$29.72
28-JAN-2021 16:00:00,$26.35
28-JAN-2021 15:00:00,$24.38
28-JAN-2021 14:00:00,$26.13
28-JAN-2021 13:00:00,$25.30
28-JAN-2021 12:00:00,$26.86
28-JAN-2021 11:00:00,$28.83
28-JAN-2021 10:00:00,$28.93
28-JAN-2021 09:00:00,$26.18
28-JAN-2021 08:00:00,$54.63
28-JAN-2021 07:00:00,$26.21
28-JAN-2021 06:00:00,$24.43
28-JAN-2021 05:00:00,$20.93
28-JAN-2021 04:00:00,$20.40
28-JAN-2021 03:00:00,$20.19
28-JAN-2021 02:00:00,$20.55
28-JAN-2021 01:00:00,$20.70
28-JAN-2021 00:00:00,$20.83
27-JAN-2021 23:00:00,$20.63
27-JAN-2021 22:00:00,$20.89
27-JAN-2021 21:00:00,$21.72
27-JAN-2021 20:00:00,$23.96
27-JAN-2021 19:00:00,$25.60
27-JAN-2021 18:00:00,$25.67
27-JAN-2021 17:00:00,$24.10
27-JAN-2021 16:00:00,$24.66
27-JAN-2021 15:00:00,$22.64
27-JAN-2021 14:00:00,$24.43
27-JAN-2021 13:00:00,$24.48
27-JAN-2021 12:00:00,$23.98
27-JAN-2021 11:00:00,$25.28
27-JAN-2021 10:00:00,$23.13
27-JAN-2021 09:00:00,$24.63
27-JAN-2021 08:00:00,$23.89
27-JAN-2021 07:00:00,$23.59
27-JAN-2021 06:00:00,$20.37
27-JAN-2021 05:00:00,$19.25
27-JAN-2021 04:00:00,$17.48
27-JAN-2021 03:00:00,$17.66
27-JAN-2021 02:00:00,$17.76
27-JAN-2021 01:00:00,$18.26
27-JAN-2021 00:00:00,$18.51
26-JAN-2021 23:00:00,$18.58
26-JAN-2021 22:00:00,$19.97
26-JAN-2021 21:00:00,$20.84
26-JAN-2021 20:00:00,$21.74
26-JAN-2021 19:00:00,$24.60
26-JAN-2021 18:00:00,$26.24
26-JAN-2021 17:00:00,$25.91
26-JAN-2021 16:00:00,$22.70
26-JAN-2021 15:00:00,$23.58
26-JAN-2021 14:00:00,$24.68
26-JAN-2021 13:00:00,$26.28
26-JAN-2021 12:00:00,$26.84
26-JAN-2021 11:00:00,$32.75
26-JAN-2021 10:00:00,$35.36
26-JAN-2021 09:00:00,$52.20
26-JAN-2021 08:00:00,$32.61
26-JAN-2021 07:00:00,$25.66
26-JAN-2021 06:00:00,$55.44
26-JAN-2021 05:00:00,$22.69
26-JAN-2021 04:00:00,$22.03
26-JAN-2021 03:00:00,$20.76
26-JAN-2021 02:00:00,$20.45
26-JAN-2021 01:00:00,$22.03
26-JAN-2021 00:00:00,$22.17
25-JAN-2021 23:00:00,$19.92
25-JAN-2021 22:00:00,$20.53
25-JAN-2021 21:00:00,$22.07
25-JAN-2021 20:00:00,$29.37
25-JAN-2021 19:00:00,$59.30
25-JAN-2021 18:00:00,$56.34
25-JAN-2021 17:00:00,$79.67
25-JAN-2021 16:00:00,$29.47
25-JAN-2021 15:00:00,$25.51
25-JAN-2021 14:00:00,$23.85
25-JAN-2021 13:00:00,$42.54
25-JAN-2021 12:00:00,$62.18
25-JAN-2021 11:00:00,$33.23
25-JAN-2021 10:00:00,$31.75
25-JAN-2021 09:00:00,$25.64
25-JAN-2021 08:00:00,$27.34
25-JAN-2021 07:00:00,$23.83
25-JAN-2021 06:00:00,$26.75
25-JAN-2021 05:00:00,$24.20
25-JAN-2021 04:00:00,$20.73
25-JAN-2021 03:00:00,$20.32
25-JAN-2021 02:00:00,$21.98
25-JAN-2021 01:00:00,$22.03
25-JAN-2021 00:00:00,$23.21
24-JAN-2021 23:00:00,$24.31
24-JAN-2021 22:00:00,$22.33
24-JAN-2021 21:00:00,$22.52
24-JAN-2021 20:00:00,$25.36
24-JAN-2021 19:00:00,$29.10
24-JAN-2021 18:00:00,$24.48
24-JAN-2021 17:00:00,$29.43
24-JAN-2021 16:00:00,$24.79
24-JAN-2021 15:00:00,$26.49
24-JAN-2021 14:00:00,$28.61
24-JAN-2021 13:00:00,$23.85
24-JAN-2021 12:00:00,$24.83
24-JAN-2021 11:00:00,$22.46
24-JAN-2021 10:00:00,$21.96
24-JAN-2021 09:00:00,$22.01
24-JAN-2021 08:00:00,$22.38
24-JAN-2021 07:00:00,$23.11
24-JAN-2021 06:00:00,$23.21
24-JAN-2021 05:00:00,$21.79
24-JAN-2021 04:00:00,$22.67
24-JAN-2021 03:00:00,$21.55
24-JAN-2021 02:00:00,$21.85
24-JAN-2021 01:00:00,$22.75
24-JAN-2021 00:00:00,$23.67
23-JAN-2021 23:00:00,$25.20
23-JAN-2021 22:00:00,$24.63
23-JAN-2021 21:00:00,$24.39
23-JAN-2021 20:00:00,$24.33
23-JAN-2021 19:00:00,$26.10
23-JAN-2021 18:00:00,$29.57
23-JAN-2021 17:00:00,$45.47
23-JAN-2021 16:00:00,$23.31
23-JAN-2021 15:00:00,$20.86
23-JAN-2021 14:00:00,$20.88
23-JAN-2021 13:00:00,$21.79
23-JAN-2021 12:00:00,$22.03
23-JAN-2021 11:00:00,$23.59
23-JAN-2021 10:00:00,$23.76
23-JAN-2021 09:00:00,$23.73
23-JAN-2021 08:00:00,$45.36
23-JAN-2021 07:00:00,$27.45
23-JAN-2021 06:00:00,$23.75
23-JAN-2021 05:00:00,$36.20
23-JAN-2021 04:00:00,$22.70
23-JAN-2021 03:00:00,$21.19
23-JAN-2021 02:00:00,$20.68
23-JAN-2021 01:00:00,$20.84
23-JAN-2021 00:00:00,$20.21
22-JAN-2021 23:00:00,$21.26
22-JAN-2021 22:00:00,$22.00
22-JAN-2021 21:00:00,$21.84
22-JAN-2021 20:00:00,$23.90
22-JAN-2021 19:00:00,$23.49
22-JAN-2021 18:00:00,$33.66
22-JAN-2021 17:00:00,$26.25
22-JAN-2021 16:00:00,$22.16
22-JAN-2021 15:00:00,$19.74
22-JAN-2021 14:00:00,$20.26
22-JAN-2021 13:00:00,$22.07
22-JAN-2021 12:00:00,$22.43
22-JAN-2021 11:00:00,$22.50
22-JAN-2021 10:00:00,$21.85
22-JAN-2021 09:00:00,$19.86
22-JAN-2021 08:00:00,$30.50
22-JAN-2021 07:00:00,$24.41
22-JAN-2021 06:00:00,$21.17
22-JAN-2021 05:00:00,$20.97
22-JAN-2021 04:00:00,$18.12
22-JAN-2021 03:00:00,$17.03
22-JAN-2021 02:00:00,$17.15
22-JAN-2021 01:00:00,$17.62
22-JAN-2021 00:00:00,$17.47
21-JAN-2021 23:00:00,$17.76
21-JAN-2021 22:00:00,$18.20
21-JAN-2021 21:00:00,$19.23
21-JAN-2021 20:00:00,$20.39
21-JAN-2021 19:00:00,$21.52
21-JAN-2021 18:00:00,$22.18
21-JAN-2021 17:00:00,$20.14
21-JAN-2021 16:00:00,$18.21
21-JAN-2021 15:00:00,$17.74
21-JAN-2021 14:00:00,$17.95
21-JAN-2021 13:00:00,$17.89
21-JAN-2021 12:00:00,$18.11
21-JAN-2021 11:00:00,$19.47
21-JAN-2021 10:00:00,$21.04
21-JAN-2021 09:00:00,$23.06
21-JAN-2021 08:00:00,$26.93
21-JAN-2021 07:00:00,$32.75
21-JAN-2021 06:00:00,$26.70
21-JAN-2021 05:00:00,$25.21
21-JAN-2021 04:00:00,$23.43
21-JAN-2021 03:00:00,$19.98
21-JAN-2021 02:00:00,$19.96
21-JAN-2021 01:00:00,$19.49
21-JAN-2021 00:00:00,$19.12
20-JAN-2021 23:00:00,$19.87
20-JAN-2021 22:00:00,$20.88
20-JAN-2021 21:00:00,$21.96
20-JAN-2021 20:00:00,$21.48
20-JAN-2021 19:00:00,$22.64
20-JAN-2021 18:00:00,$25.17
20-JAN-2021 17:00:00,$27.47
20-JAN-2021 16:00:00,$18.67
20-JAN-2021 15:00:00,$18.19
20-JAN-2021 14:00:00,$17.80
20-JAN-2021 13:00:00,$18.88
20-JAN-2021 12:00:00,$20.01
20-JAN-2021 11:00:00,$20.43
20-JAN-2021 10:00:00,$20.67
20-JAN-2021 09:00:00,$22.24
20-JAN-2021 08:00:00,$23.10
20-JAN-2021 07:00:00,$25.29
20-JAN-2021 06:00:00,$21.52
20-JAN-2021 05:00:00,$20.03
20-JAN-2021 04:00:00,$19.31
20-JAN-2021 03:00:00,$18.97
20-JAN-2021 02:00:00,$18.48
20-JAN-2021 01:00:00,$18.80
20-JAN-2021 00:00:00,$18.61
19-JAN-2021 23:00:00,$18.83
19-JAN-2021 22:00:00,$20.15
19-JAN-2021 21:00:00,$20.23
19-JAN-2021 20:00:00,$21.88
19-JAN-2021 19:00:00,$21.78
19-JAN-2021 18:00:00,$22.26
19-JAN-2021 17:00:00,$20.57
19-JAN-2021 16:00:00,$18.76
19-JAN-2021 15:00:00,$18.89
19-JAN-2021 14:00:00,$19.11
19-JAN-2021 13:00:00,$19.73
19-JAN-2021 12:00:00,$21.06
19-JAN-2021 11:00:00,$20.94
19-JAN-2021 10:00:00,$22.65
19-JAN-2021 09:00:00,$22.60
19-JAN-2021 08:00:00,$26.97
19-JAN-2021 07:00:00,$47.17
19-JAN-2021 06:00:00,$25.98
19-JAN-2021 05:00:00,$22.47
19-JAN-2021 04:00:00,$20.32
19-JAN-2021 03:00:00,$19.91
19-JAN-2021 02:00:00,$19.76
19-JAN-2021 01:00:00,$19.31
19-JAN-2021 00:00:00,$19.80
18-JAN-2021 23:00:00,$20.21
18-JAN-2021 22:00:00,$20.87
18-JAN-2021 21:00:00,$23.18
18-JAN-2021 20:00:00,$24.33
18-JAN-2021 19:00:00,$24.57
18-JAN-2021 18:00:00,$32.15
18-JAN-2021 17:00:00,$53.81
18-JAN-2021 16:00:00,$24.61
18-JAN-2021 15:00:00,$22.38
18-JAN-2021 14:00:00,$22.76
18-JAN-2021 13:00:00,$23.03
18-JAN-2021 12:00:00,$22.71
18-JAN-2021 11:00:00,$23.54
18-JAN-2021 10:00:00,$23.67
18-JAN-2021 09:00:00,$23.48
18-JAN-2021 08:00:00,$23.13
18-JAN-2021 07:00:00,$23.87
18-JAN-2021 06:00:00,$23.13
18-JAN-2021 05:00:00,$20.75
18-JAN-2021 04:00:00,$19.58
18-JAN-2021 03:00:00,$19.48
18-JAN-2021 02:00:00,$19.54
18-JAN-2021 01:00:00,$19.66
18-JAN-2021 00:00:00,$19.79
17-JAN-2021 23:00:00,$20.15
17-JAN-2021 22:00:00,$20.56
17-JAN-2021 21:00:00,$21.33
17-JAN-2021 20:00:00,$22.33
17-JAN-2021 19:00:00,$23.47
17-JAN-2021 18:00:00,$27.07
17-JAN-2021 17:00:00,$25.01
17-JAN-2021 16:00:00,$22.30
17-JAN-2021 15:00:00,$21.22
17-JAN-2021 14:00:00,$21.35
17-JAN-2021 13:00:00,$20.72
17-JAN-2021 12:00:00,$20.73
17-JAN-2021 11:00:00,$20.55
17-JAN-2021 10:00:00,$20.68
17-JAN-2021 09:00:00,$21.38
17-JAN-2021 08:00:00,$22.19
17-JAN-2021 07:00:00,$21.52
17-JAN-2021 06:00:00,$20.82
17-JAN-2021 05:00:00,$20.58
17-JAN-2021 04:00:00,$20.58
17-JAN-2021 03:00:00,$20.38
17-JAN-2021 02:00:00,$20.45
17-JAN-2021 01:00:00,$20.33
17-JAN-2021 00:00:00,$20.98
16-JAN-2021 23:00:00,$20.06
16-JAN-2021 22:00:00,$20.43
